ID,Stakeholder,Insurer,Value Created,Sahreholding pattern,City,Brokers,Premium,Date,Premium,Profitability,Cost ratio,Assets under management,Educational qualifications,People,Policy tenuer ,Gender,Age 
13021,People,Bancassurance partners,32858281,FII,Mysure,Krishna,Indivisual rated,3/18/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13022,People,Bancassurance partners,32863197,FII,Mysure,Gita,Indivisual rated,3/19/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13024,People,Bancassurance partners,32868114,FII,Mysure,Puja,Indivisual rated,3/20/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13025,People,Bancassurance partners,32873031,FII,Mysure,Sheela,Indivisual rated,3/21/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13027,People,Bancassurance partners,32877947,FII,Mysure,Rita,Indivisual rated,3/22/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13028,People,Bancassurance partners,32882864,FII,Mysure,Mina,Indivisual rated,3/23/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13030,People,Bancassurance partners,32887780,FII,Mysure,Rushi,Indivisual rated,3/24/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13031,People,Bancassurance partners,32892697,FII,Mysure,Krishna,Indivisual rated,3/25/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13033,People,Bancassurance partners,32897613,FII,Mysure,Gita,Indivisual rated,3/26/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13034,People,Bancassurance partners,32902530,FII,Mysure,Puja,Indivisual rated,3/27/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13036,People,Bancassurance partners,32907447,FII,Mysure,Sheela,Indivisual rated,3/28/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13037,People,Bancassurance partners,32912363,FII,Mysure,Rita,Indivisual rated,3/29/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13039,People,Bancassurance partners,32917280,FII,Mysure,Mina,Indivisual rated,3/30/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13040,People,Bancassurance partners,32922196,FII,Mysure,Rushi,Indivisual rated,3/31/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13042,People,Bancassurance partners,32927113,FII,Mysure,Krishna,Indivisual rated,4/1/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13043,People,Bancassurance partners,32932029,FII,Mysure,Gita,Indivisual rated,4/2/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13045,People,Bancassurance partners,32936946,FII,Mysure,Rushi,Indivisual rated,4/3/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13046,People,Bancassurance partners,32941863,FII,Mysure,Krishna,Indivisual rated,4/4/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13048,People,Bancassurance partners,32946779,FII,Mysure,Gita,Indivisual rated,4/5/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13049,People,Bancassurance partners,32951696,FII,Mysure,Puja,Indivisual rated,4/6/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13051,People,Bancassurance partners,32956612,FII,Mysure,Sheela,Indivisual rated,4/7/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13052,People,Bancassurance partners,32961529,FII,Mysure,Rita,Indivisual rated,4/8/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13054,People,Bancassurance partners,32966445,FII,Mysure,Mina,Indivisual rated,4/9/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13055,People,Bancassurance partners,32971362,FII,Mysure,Rushi,Indivisual rated,4/10/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13057,People,Bancassurance partners,32976279,FII,Mysure,Krishna,Indivisual rated,4/11/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13058,People,Bancassurance partners,32981195,FII,Mysure,Gita,Indivisual rated,4/12/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13060,People,Bancassurance partners,32986112,FII,Mysure,Puja,Indivisual rated,4/13/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13061,People,Bancassurance partners,32991028,FII,Mysure,Sheela,Indivisual rated,4/14/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13063,People,Bancassurance partners,32995945,FII,Mysure,Rita,Indivisual rated,4/15/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13064,People,Bancassurance partners,33000861,FII,Mysure,Mina,Indivisual rated,4/16/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13066,People,Bancassurance partners,33005778,FII,Mysure,Rushi,Indivisual rated,4/17/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13067,People,Bancassurance partners,33010695,FII,Mysure,Krishna,Indivisual rated,4/18/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13069,People,Bancassurance partners,33015611,FII,Mysure,Gita,Indivisual rated,4/19/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13070,People,Bancassurance partners,33020528,FII,Mysure,Puja,Indivisual rated,4/20/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13072,People,Bancassurance partners,33025444,FII,Mysure,Sheela,Indivisual rated,4/21/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13073,People,Bancassurance partners,33030361,FII,Mysure,Rita,Indivisual rated,4/22/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13075,People,Bancassurance partners,33035277,FII,Mysure,Mina,Indivisual rated,4/23/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13076,People,Bancassurance partners,33040194,FII,Mysure,Rushi,Indivisual rated,4/24/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13078,People,Bancassurance partners,33045111,FII,Mysure,Krishna,Indivisual rated,4/25/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13079,People,Bancassurance partners,33050027,FII,Mysure,Gita,Indivisual rated,4/26/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13081,People,Bancassurance partners,33054944,FII,Mysure,Rushi,Indivisual rated,4/27/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13082,People,Bancassurance partners,33059860,FII,Mysure,Krishna,Indivisual rated,4/28/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13084,People,Bancassurance partners,33064777,FII,Mysure,Gita,Indivisual rated,4/29/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13085,People,Bancassurance partners,33069693,FII,Mysure,Puja,Indivisual rated,4/30/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13087,People,Bancassurance partners,33074610,FII,Mysure,Sheela,Indivisual rated,5/1/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13088,People,Bancassurance partners,33079527,FII,Mysure,Rita,Indivisual rated,5/2/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13090,People,Bancassurance partners,33084443,FII,Mysure,Mina,Indivisual rated,5/3/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13091,People,Bancassurance partners,33089360,FII,Mysure,Rushi,Indivisual rated,5/4/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13093,People,Bancassurance partners,33094276,FII,Mysure,Krishna,Indivisual rated,5/5/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13094,People,Bancassurance partners,33099193,FII,Mysure,Gita,Indivisual rated,5/6/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13096,People,Bancassurance partners,33104109,FII,Mysure,Puja,Indivisual rated,5/7/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13097,People,Bancassurance partners,33109026,FII,Mysure,Sheela,Indivisual rated,5/8/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13099,People,Bancassurance partners,33113943,FII,Mysure,Rita,Indivisual rated,5/9/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13100,People,Bancassurance partners,33118859,FII,Mysure,Mina,Indivisual rated,5/10/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13102,People,Bancassurance partners,33123776,FII,Mysure,Rushi,Indivisual rated,5/11/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13103,People,Bancassurance partners,33128692,FII,Mysure,Krishna,Indivisual rated,5/12/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13105,People,Bancassurance partners,33133609,FII,Mysure,Gita,Indivisual rated,5/13/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13106,People,Bancassurance partners,33138525,FII,Mysure,Puja,Indivisual rated,5/14/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13108,People,Bancassurance partners,33143442,FII,Mysure,Sheela,Indivisual rated,5/15/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13109,People,Bancassurance partners,33148359,FII,Mysure,Rita,Indivisual rated,5/16/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13111,People,Bancassurance partners,33153275,FII,Mysure,Mina,Indivisual rated,5/17/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13112,People,Bancassurance partners,33158192,FII,Mysure,Rushi,Indivisual rated,5/18/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13114,People,Bancassurance partners,33163108,FII,Mysure,Krishna,Indivisual rated,5/19/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13115,People,Bancassurance partners,33168025,FII,Mysure,Gita,Indivisual rated,5/20/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13117,People,Bancassurance partners,33172941,FII,Mysure,Rushi,Indivisual rated,5/21/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13118,People,Bancassurance partners,33177858,FII,Mysure,Krishna,Indivisual rated,5/22/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13120,People,Bancassurance partners,33182775,FII,Mysure,Gita,Indivisual rated,5/23/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13121,People,Bancassurance partners,33187691,FII,Mysure,Puja,Indivisual rated,5/24/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13123,People,Bancassurance partners,33192608,FII,Mysure,Sheela,Indivisual rated,5/25/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13124,People,Bancassurance partners,33197524,FII,Mysure,Rita,Indivisual rated,5/26/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13126,People,Bancassurance partners,33202441,FII,Mysure,Mina,Indivisual rated,5/27/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13127,People,Bancassurance partners,33207357,FII,Mysure,Rushi,Indivisual rated,5/28/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13129,People,Bancassurance partners,33212274,FII,Mysure,Krishna,Indivisual rated,5/29/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13130,People,Bancassurance partners,33217191,FII,Mysure,Gita,Indivisual rated,5/30/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13132,People,Bancassurance partners,33222107,FII,Mysure,Puja,Indivisual rated,5/31/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13133,People,Bancassurance partners,33227024,FII,Mysure,Sheela,Indivisual rated,6/1/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13135,People,Bancassurance partners,33231940,FII,Mysure,Rita,Indivisual rated,6/2/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13136,People,Bancassurance partners,33236857,FII,Mysure,Mina,Indivisual rated,6/3/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13138,People,Bancassurance partners,33241773,FII,Mysure,Rushi,Indivisual rated,6/4/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13139,People,Bancassurance partners,33246690,FII,Mysure,Krishna,Indivisual rated,6/5/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13141,People,Bancassurance partners,33251607,FII,Mysure,Gita,Indivisual rated,6/6/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13142,People,Bancassurance partners,33256523,FII,Mysure,Puja,Indivisual rated,6/7/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13144,People,Bancassurance partners,33261440,FII,Mysure,Sheela,Indivisual rated,6/8/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13145,People,Bancassurance partners,33266356,FII,Mysure,Rita,Indivisual rated,6/9/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13147,People,Bancassurance partners,33271273,FII,Mysure,Mina,Indivisual rated,6/10/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13148,People,Bancassurance partners,33276189,FII,Mysure,Rushi,Indivisual rated,6/11/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13150,People,Bancassurance partners,33281106,FII,Mysure,Krishna,Indivisual rated,6/12/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13151,People,Bancassurance partners,33286023,FII,Mysure,Gita,Indivisual rated,6/13/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13153,People,Bancassurance partners,33290939,FII,Mysure,Rushi,Indivisual rated,6/14/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13154,People,Bancassurance partners,33295856,FII,Mysure,Krishna,Indivisual rated,6/15/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13156,People,Bancassurance partners,33300772,FII,Mysure,Gita,Indivisual rated,6/16/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13157,People,Bancassurance partners,33305689,FII,Mysure,Puja,Indivisual rated,6/17/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13159,People,Bancassurance partners,33310605,FII,Mysure,Sheela,Indivisual rated,6/18/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13160,People,Bancassurance partners,33315522,FII,Mysure,Rita,Indivisual rated,6/19/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
13162,People,Bancassurance partners,33320439,FII,Mysure,Mina,Indivisual rated,6/20/2022,Single premium,Net worth,Opex ratio,Equity,CA/CS,Employee adoption,Less than 1 year,Female,15
